G_CP [um],L_CP [um],Freq [GHz],"mag(S(2,1)) []","ang_rad(S(2,1)) []"
22,200,7.077070943,0.999680998,-0.375430993
22,200,7.077071066,0.999680943,-0.375433669
22,200,7.077071189,0.999680889,-0.375436346
22,200,7.077071311,0.999680834,-0.375439023
22,200,7.077071434,0.99968078,-0.375441701
22,200,7.077071557,0.999680725,-0.375444379
22,200,7.07707168,0.999680671,-0.375447058
22,200,7.077071803,0.999680616,-0.375449737
22,200,7.077071926,0.999680561,-0.375452417
22,200,7.077072049,0.999680507,-0.375455097
22,200,7.077072172,0.999680452,-0.375457778
22,200,7.077072295,0.999680397,-0.375460459
22,200,7.077072418,0.999680343,-0.375463141
22,200,7.077072541,0.999680288,-0.375465823
22,200,7.077072664,0.999680233,-0.375468505
22,200,7.077072787,0.999680179,-0.375471188
22,200,7.07707291,0.999680124,-0.375473872
22,200,7.077073033,0.999680069,-0.375476556
22,200,7.077073156,0.999680014,-0.37547924
22,200,7.077073279,0.999679959,-0.375481925
22,200,7.077073402,0.999679905,-0.375484611
22,200,7.077073525,0.99967985,-0.375487296
22,200,7.077073648,0.999679795,-0.375489983
