G_CP [um],L_CP [um],Freq [GHz],"mag(S(2,1)) []","ang_rad(S(2,1)) []"
6,200,7.107309669,0.985015536,-0.529582783
6,200,7.107309677,0.985009982,-0.529615055
6,200,7.107309686,0.985004426,-0.529647339
6,200,7.107309694,0.984998866,-0.529679634
6,200,7.107309702,0.984993303,-0.52971194
6,200,7.107309711,0.984987737,-0.529744257
6,200,7.107309719,0.984982169,-0.529776586
6,200,7.107309727,0.984976597,-0.529808925
6,200,7.107309736,0.984971023,-0.529841276
6,200,7.107309744,0.984965445,-0.529873638
6,200,7.107309752,0.984959865,-0.529906012
6,200,7.107309761,0.984954281,-0.529938396
6,200,7.107309769,0.984948695,-0.529970792
6,200,7.107309777,0.984943105,-0.530003199
6,200,7.107309786,0.984937513,-0.530035617
6,200,7.107309794,0.984931918,-0.530068047
6,200,7.107309802,0.984926319,-0.530100488
6,200,7.107309811,0.984920718,-0.53013294
6,200,7.107309819,0.984915114,-0.530165403
6,200,7.107309827,0.984909506,-0.530197878
6,200,7.107309836,0.984903896,-0.530230364
6,200,7.107309844,0.984898283,-0.530262861
6,200,7.107309852,0.984892667,-0.530295369
6,200,7.107309861,0.984887047,-0.530327889
6,200,7.107309869,0.984881425,-0.53036042
6,200,7.107309877,0.9848758,-0.530392963
6,200,7.107309886,0.984870172,-0.530425517
6,200,7.107309894,0.98486454,-0.530458082
6,200,7.107309902,0.984858906,-0.530490658
6,200,7.107309911,0.984853269,-0.530523246
6,200,7.107309919,0.984847629,-0.530555845
6,200,7.107309927,0.984841985,-0.530588456
6,200,7.107309936,0.984836339,-0.530621077
6,200,7.107309944,0.98483069,-0.530653711
6,200,7.107309952,0.984825038,-0.530686355
6,200,7.107309961,0.984819382,-0.530719011
6,200,7.107309969,0.984813724,-0.530751678
6,200,7.107309977,0.984808063,-0.530784357
6,200,7.107309986,0.984802398,-0.530817047
6,200,7.107309994,0.984796731,-0.530849749
6,200,7.107310003,0.984791061,-0.530882462
6,200,7.107310011,0.984785387,-0.530915186
6,200,7.107310019,0.984779711,-0.530947922
6,200,7.107310028,0.984774031,-0.530980669
6,200,7.107310036,0.984768348,-0.531013427
6,200,7.107310044,0.984762663,-0.531046197
6,200,7.107310053,0.984756974,-0.531078979
6,200,7.107310061,0.984751283,-0.531111772
6,200,7.107310069,0.984745588,-0.531144576
6,200,7.107310078,0.98473989,-0.531177392
6,200,7.107310086,0.984734189,-0.531210219
6,200,7.107310094,0.984728485,-0.531243058
6,200,7.107310103,0.984722778,-0.531275908
6,200,7.107310111,0.984717069,-0.53130877
6,200,7.107310119,0.984711355,-0.531341643
6,200,7.107310128,0.984705639,-0.531374528
6,200,7.107310136,0.98469992,-0.531407424
6,200,7.107310144,0.984694198,-0.531440332
6,200,7.107310153,0.984688473,-0.531473251
6,200,7.107310161,0.984682744,-0.531506182
6,200,7.107310169,0.984677013,-0.531539124
6,200,7.107310178,0.984671278,-0.531572078
6,200,7.107310186,0.984665541,-0.531605043
6,200,7.107310194,0.9846598,-0.53163802
6,200,7.107310203,0.984654056,-0.531671008
6,200,7.107310211,0.98464831,-0.531704008
6,200,7.107310219,0.98464256,-0.531737019
6,200,7.107310228,0.984636807,-0.531770043
6,200,7.107310236,0.984631051,-0.531803077
6,200,7.107310244,0.984625292,-0.531836123
6,200,7.107310253,0.984619529,-0.531869181
6,200,7.107310261,0.984613764,-0.531902251
6,200,7.107310269,0.984607996,-0.531935331
6,200,7.107310278,0.984602224,-0.531968424
6,200,7.107310286,0.984596449,-0.532001528
6,200,7.107310294,0.984590672,-0.532034644
6,200,7.107310303,0.984584891,-0.532067771
6,200,7.107310311,0.984579107,-0.53210091
6,200,7.107310319,0.98457332,-0.532134061
6,200,7.107310328,0.98456753,-0.532167223
6,200,7.107310336,0.984561736,-0.532200397
6,200,7.107310344,0.98455594,-0.532233583
6,200,7.107310353,0.98455014,-0.53226678
6,200,7.107310361,0.984544338,-0.532299989
6,200,7.107310369,0.984538532,-0.53233321
6,200,7.107310378,0.984532723,-0.532366442
6,200,7.107310386,0.984526911,-0.532399686
6,200,7.107310394,0.984521096,-0.532432942
6,200,7.107310403,0.984515278,-0.532466209
6,200,7.107310411,0.984509456,-0.532499488
6,200,7.107310419,0.984503632,-0.532532779
6,200,7.107310428,0.984497804,-0.532566081
6,200,7.107310436,0.984491973,-0.532599395
6,200,7.107310444,0.984486139,-0.532632721
6,200,7.107310453,0.984480302,-0.532666059
6,200,7.107310461,0.984474462,-0.532699408
6,200,7.107310469,0.984468618,-0.532732769
6,200,7.107310478,0.984462772,-0.532766142
6,200,7.107310486,0.984456922,-0.532799526
6,200,7.107310494,0.984451069,-0.532832923
6,200,7.107310503,0.984445213,-0.532866331
6,200,7.107310511,0.984439354,-0.532899751
6,200,7.107310519,0.984433491,-0.532933182
6,200,7.107310528,0.984427626,-0.532966626
6,200,7.107310536,0.984421757,-0.533000081
6,200,7.107310544,0.984415885,-0.533033548
6,200,7.107310553,0.98441001,-0.533067027
6,200,7.107310561,0.984404132,-0.533100517
6,200,7.107310569,0.984398251,-0.53313402
6,200,7.107310578,0.984392366,-0.533167534
6,200,7.107310586,0.984386478,-0.53320106
6,200,7.107310594,0.984380588,-0.533234598
6,200,7.107310603,0.984374693,-0.533268148
6,200,7.107310611,0.984368796,-0.533301709
6,200,7.107310619,0.984362896,-0.533335283
6,200,7.107310628,0.984356992,-0.533368868
6,200,7.107310636,0.984351085,-0.533402465
6,200,7.107310644,0.984345175,-0.533436074
6,200,7.107310653,0.984339262,-0.533469695
6,200,7.107310661,0.984333345,-0.533503328
6,200,7.107310669,0.984327426,-0.533536973
6,200,7.107310678,0.984321503,-0.533570629
6,200,7.107310686,0.984315577,-0.533604298
6,200,7.107310694,0.984309647,-0.533637978
6,200,7.107310703,0.984303715,-0.53367167
6,200,7.107310711,0.984297779,-0.533705375
6,200,7.107310719,0.98429184,-0.533739091
6,200,7.107310728,0.984285898,-0.533772819
6,200,7.107310736,0.984279953,-0.533806559
6,200,7.107310744,0.984274004,-0.533840311
6,200,7.107310753,0.984268052,-0.533874075
6,200,7.107310761,0.984262097,-0.533907851
6,200,7.107310769,0.984256139,-0.533941639
6,200,7.107310778,0.984250177,-0.533975438
6,200,7.107310786,0.984244213,-0.53400925
6,200,7.107310794,0.984238245,-0.534043074
6,200,7.107310803,0.984232273,-0.53407691
6,200,7.107310811,0.984226299,-0.534110757
6,200,7.107310819,0.984220321,-0.534144617
6,200,7.107310828,0.98421434,-0.534178489
6,200,7.107310836,0.984208356,-0.534212373
6,200,7.107310844,0.984202369,-0.534246268
6,200,7.107310853,0.984196378,-0.534280176
6,200,7.107310861,0.984190384,-0.534314096
6,200,7.107310869,0.984184387,-0.534348028
6,200,7.107310878,0.984178386,-0.534381972
6,200,7.107310886,0.984172383,-0.534415928
6,200,7.107310894,0.984166376,-0.534449896
6,200,7.107310903,0.984160365,-0.534483876
6,200,7.107310911,0.984154352,-0.534517868
6,200,7.107310919,0.984148335,-0.534551873
6,200,7.107310928,0.984142315,-0.534585889
6,200,7.107310936,0.984136291,-0.534619917
6,200,7.107310944,0.984130265,-0.534653958
6,200,7.107310953,0.984124235,-0.53468801
6,200,7.107310961,0.984118202,-0.534722075
6,200,7.107310969,0.984112165,-0.534756152
6,200,7.107310978,0.984106125,-0.534790241
6,200,7.107310986,0.984100082,-0.534824342
6,200,7.107310994,0.984094036,-0.534858455
6,200,7.107311003,0.984087986,-0.534892581
6,200,7.107311011,0.984081933,-0.534926718
6,200,7.107311019,0.984075877,-0.534960868
6,200,7.107311028,0.984069817,-0.53499503
6,200,7.107311036,0.984063754,-0.535029204
6,200,7.107311044,0.984057688,-0.53506339
6,200,7.107311053,0.984051619,-0.535097588
6,200,7.107311061,0.984045546,-0.535131799
6,200,7.107311069,0.98403947,-0.535166022
6,200,7.107311078,0.98403339,-0.535200257
6,200,7.107311086,0.984027308,-0.535234504
6,200,7.107311094,0.984021222,-0.535268763
6,200,7.107311103,0.984015132,-0.535303035
6,200,7.107311111,0.98400904,-0.535337319
6,200,7.107311119,0.984002943,-0.535371615
6,200,7.107311128,0.983996844,-0.535405923
6,200,7.107311136,0.983990741,-0.535440243
6,200,7.107311144,0.983984635,-0.535474576
6,200,7.107311153,0.983978526,-0.535508921
6,200,7.107311161,0.983972413,-0.535543278
6,200,7.107311169,0.983966297,-0.535577648
6,200,7.107311178,0.983960178,-0.53561203
6,200,7.107311186,0.983954055,-0.535646424
6,200,7.107311194,0.983947929,-0.53568083
6,200,7.107311203,0.983941799,-0.535715249
6,200,7.107311211,0.983935667,-0.53574968
6,200,7.107311219,0.98392953,-0.535784123
6,200,7.107311228,0.983923391,-0.535818579
6,200,7.107311236,0.983917248,-0.535853047
6,200,7.107311244,0.983911102,-0.535887527
6,200,7.107311253,0.983904952,-0.53592202
6,200,7.107311261,0.983898799,-0.535956525
6,200,7.107311269,0.983892643,-0.535991042
6,200,7.107311278,0.983886483,-0.536025572
6,200,7.107311286,0.98388032,-0.536060114
6,200,7.107311294,0.983874153,-0.536094668
6,200,7.107311303,0.983867983,-0.536129235
6,200,7.107311311,0.98386181,-0.536163814
6,200,7.107311319,0.983855633,-0.536198405
6,200,7.107311328,0.983849453,-0.536233009
6,200,7.107311336,0.98384327,-0.536267626
6,200,7.107311344,0.983837083,-0.536302254
6,200,7.107311353,0.983830893,-0.536336896
6,200,7.107311361,0.983824699,-0.536371549
6,200,7.107311369,0.983818502,-0.536406215
6,200,7.107311378,0.983812302,-0.536440894
6,200,7.107311386,0.983806098,-0.536475584
6,200,7.107311394,0.983799891,-0.536510288
6,200,7.107311403,0.98379368,-0.536545004
6,200,7.107311411,0.983787466,-0.536579732
6,200,7.107311419,0.983781249,-0.536614472
6,200,7.107311428,0.983775028,-0.536649226
6,200,7.107311436,0.983768804,-0.536683991
6,200,7.107311444,0.983762576,-0.536718769
6,200,7.107311453,0.983756345,-0.53675356
6,200,7.107311461,0.98375011,-0.536788363
6,200,7.107311469,0.983743872,-0.536823179
6,200,7.107311478,0.983737631,-0.536858007
6,200,7.107311486,0.983731386,-0.536892848
6,200,7.107311494,0.983725137,-0.536927701
6,200,7.107311503,0.983718886,-0.536962566
6,200,7.107311511,0.98371263,-0.536997445
6,200,7.107311519,0.983706372,-0.537032336
6,200,7.107311528,0.98370011,-0.537067239
6,200,7.107311536,0.983693844,-0.537102155
6,200,7.107311544,0.983687575,-0.537137083
6,200,7.107311553,0.983681303,-0.537172024
6,200,7.107311561,0.983675027,-0.537206978
6,200,7.107311569,0.983668747,-0.537241944
6,200,7.107311578,0.983662465,-0.537276923
6,200,7.107311586,0.983656178,-0.537311914
6,200,7.107311594,0.983649889,-0.537346918
6,200,7.107311603,0.983643595,-0.537381935
6,200,7.107311611,0.983637299,-0.537416964
6,200,7.107311619,0.983630998,-0.537452006
6,200,7.107311628,0.983624695,-0.537487061
6,200,7.107311636,0.983618388,-0.537522128
6,200,7.107311644,0.983612077,-0.537557208
6,200,7.107311653,0.983605763,-0.5375923
6,200,7.107311661,0.983599445,-0.537627405
6,200,7.107311669,0.983593124,-0.537662523
6,200,7.107311678,0.9835868,-0.537697654
6,200,7.107311686,0.983580472,-0.537732797
6,200,7.107311694,0.98357414,-0.537767953
6,200,7.107311703,0.983567805,-0.537803121
6,200,7.107311711,0.983561466,-0.537838302
6,200,7.107311719,0.983555124,-0.537873496
6,200,7.107311728,0.983548779,-0.537908703
6,200,7.107311736,0.98354243,-0.537943922
6,200,7.107311744,0.983536077,-0.537979154
6,200,7.107311753,0.983529721,-0.538014399
6,200,7.107311761,0.983523361,-0.538049657
6,200,7.107311769,0.983516998,-0.538084927
6,200,7.107311778,0.983510632,-0.53812021
6,200,7.107311786,0.983504261,-0.538155506
6,200,7.107311794,0.983497888,-0.538190815
6,200,7.107311803,0.98349151,-0.538226136
6,200,7.107311811,0.98348513,-0.53826147
6,200,7.107311819,0.983478745,-0.538296817
6,200,7.107311828,0.983472357,-0.538332177
6,200,7.107311836,0.983465966,-0.538367549
6,200,7.107311844,0.983459571,-0.538402935
6,200,7.107311853,0.983453173,-0.538438333
6,200,7.107311861,0.98344677,-0.538473744
6,200,7.107311869,0.983440365,-0.538509168
6,200,7.107311878,0.983433956,-0.538544605
6,200,7.107311886,0.983427543,-0.538580054
6,200,7.107311894,0.983421127,-0.538615517
6,200,7.107311903,0.983414707,-0.538650992
6,200,7.107311911,0.983408284,-0.53868648
6,200,7.107311919,0.983401857,-0.538721981
6,200,7.107311928,0.983395426,-0.538757495
6,200,7.107311936,0.983388992,-0.538793021
6,200,7.107311944,0.983382554,-0.538828561
6,200,7.107311953,0.983376113,-0.538864114
6,200,7.107311961,0.983369668,-0.538899679
6,200,7.107311969,0.98336322,-0.538935257
6,200,7.107311978,0.983356768,-0.538970849
6,200,7.107311986,0.983350312,-0.539006453
6,200,7.107311994,0.983343853,-0.53904207
6,200,7.107312003,0.98333739,-0.5390777
6,200,7.107312011,0.983330924,-0.539113343
6,200,7.107312019,0.983324454,-0.539148999
6,200,7.107312028,0.983317981,-0.539184668
6,200,7.107312036,0.983311503,-0.53922035
6,200,7.107312044,0.983305023,-0.539256045
6,200,7.107312053,0.983298538,-0.539291753
6,200,7.107312061,0.98329205,-0.539327474
6,200,7.107312069,0.983285559,-0.539363208
6,200,7.107312078,0.983279063,-0.539398954
6,200,7.107312086,0.983272565,-0.539434714
6,200,7.107312094,0.983266062,-0.539470487
6,200,7.107312103,0.983259556,-0.539506273
6,200,7.107312111,0.983253046,-0.539542072
6,200,7.107312119,0.983246533,-0.539577884
