"G_CP [um]","L_CP [um]","Freq [GHz]","ang_rad(S(2,1)) []","mag(S(2,1)) []"
16,200,7.113355,-0.7047897781523,0.936857260295526
16,200,7.11337,-0.710395116405272,0.934899108979843
16,200,7.113385,-0.716183148941079,0.93284631009291
16,200,7.1134,-0.722162549491576,0.930692821987759
16,200,7.113415,-0.728342520219443,0.928432130578828
16,200,7.11343,-0.734732829836593,0.92605720634133
16,200,7.113445,-0.741343854760878,0.923560456944205
16,200,7.11346,-0.748186623537629,0.920933675050807
16,200,7.113475,-0.755272864785706,0.918167980764095
16,200,7.11349,-0.762615058933531,0.915253758141345
16,200,7.113505,-0.770226494020732,0.912180585145246
16,200,7.11352,-0.778121325852801,0.908937156334256
16,200,7.113535,-0.786314642794475,0.90551119753177
16,200,7.11355,-0.79482253549382,0.90188937164207
16,200,7.113565,-0.803662171814048,0.898057174714455
16,200,7.11358,-0.812851877235554,0.893998821286565
16,200,7.113595,-0.822411220950424,0.889697117977577
16,200,7.11361,-0.832361107829567,0.885133324242995
16,200,7.113625,-0.84272387635695,0.880286999168342
16,200,7.11364,-0.853523402535723,0.875135833155643
16,200,7.113655,-0.86478520959954,0.869655463388197
16,200,7.11367,-0.876536583194256,0.863819272017054
16,200,7.113685,-0.888806691421393,0.857598166160005
16,200,7.1137,-0.901626708786805,0.850960339047226
16,200,7.113715,-0.915029942686745,0.843871012004667
16,200,7.11373,-0.929051960451295,0.836292157538075
16,200,7.113745,-0.943730714300451,0.828182204534659
16,200,7.11376,-0.95910666060575,0.819495727715048
16,200,7.113775,-0.975222868770852,0.810183124918295
16,200,7.11379,-0.992125113581686,0.800190287815192
16,200,7.113805,-1.0098619432075,0.789458274223797
16,200,7.11382,-1.02848471293128,0.777922993593284
16,200,7.113835,-1.04804757217575,0.765514921557293
16,200,7.11385,-1.06860738951318,0.752158864858386
16,200,7.113865,-1.09022359696458,0.737773804650293
16,200,7.11388,-1.11295793113609,0.722272854256723
16,200,7.113895,-1.13687404472852,0.705563376917928
16,200,7.11391,-1.16203695780054,0.687547319811944
16,200,7.113925,-1.1885123143875,0.668121832183321
16,200,7.11394,-1.21636540701617,0.647180247078216
16,200,7.113955,-1.24565993033427,0.624613516441384
16,200,7.11397,-1.27645642640514,0.600312196176319
16,200,7.113985,-1.30881038967721,0.574169078125537
16,200,7.114,-1.34277001089516,0.546082555787131
16,200,7.114015,-1.37837355810863,0.515960785068339
16,200,7.11403,-1.41564642091782,0.483726655418572
16,200,7.114045,-1.45459788254711,0.449323515367567
16,200,7.11406,-1.49521773269329,0.412721497619553
16,200,7.114075,-1.53747289015828,0.373924164209913
16,200,7.11409,-1.58130426256733,0.332975050715314
16,200,7.114105,-1.62662412193634,0.289963547836109
16,200,7.11412,-1.67331430565005,0.245029446260688
16,200,7.114135,-1.72122554159216,0.198365420774789
16,200,7.11415,-1.77017809557909,0.150216776909305
16,200,7.114165,-1.81996350912414,0.100877953010194
16,200,7.11418,-1.87034365124571,0.0506855654125375
16,200,7.114195,-1.73289468355457,8.3237734247053e-06
16,200,7.11421,1.16958578486128,0.0507666029564845
16,200,7.114225,1.11891585581798,0.101246688373832
16,200,7.11424,1.06865721133991,0.15105051354008
16,200,7.114255,1.01906186248321,0.199821130008803
16,200,7.11427,0.970356274816861,0.24723822679038
16,200,7.114285,0.922741127717961,0.293027198862006
16,200,7.1143,0.876388313085381,0.33696480301681
16,200,7.114315,0.831439080682308,0.378881367674882
16,200,7.11433,0.788003661374844,0.4186598900175
16,200,7.114345,0.746162231768272,0.456232609228035
16,200,7.11436,0.705966945619407,0.491575771206553
16,200,7.114375,0.667444715340767,0.524703309759467
16,200,7.11439,0.630600435934195,0.555660091941976
16,200,7.114405,0.595420383324319,0.584515246939425
16,200,7.11442,0.561875574098732,0.611355951580833
16,200,7.114435,0.529924932188122,0.636281906140899
16,200,7.11445,0.499518162759726,0.659400615815732
16,200,7.114465,0.470598279481758,0.680823502922589
16,200,7.11448,0.443103767112149,0.700662812175874
16,200,7.114495,0.416970386883453,0.71902923305424
16,200,7.11451,0.392132648962097,0.736030143922971
16,200,7.114525,0.368524985834126,0.751768377084142
16,200,7.11454,0.346082664716653,0.766341407500116
16,200,7.114555,0.324742477681604,0.779840876786856
16,200,7.11457,0.304443246262321,0.792352375569693
16,200,7.114585,0.28512617402059,0.803955419475392
16,200,7.1146,0.266735076664182,0.81472356571086
16,200,7.114615,0.249216515122157,0.824724627817494
16,200,7.11463,0.232519853025361,0.834020955374181
16,200,7.114645,0.216597256399242,0.842669753138226
16,200,7.11466,0.201403650090016,0.850723420471602
16,200,7.114675,0.186896642680965,0.858229896957791
16,200,7.11469,0.173036429234491,0.865233004145388
16,200,7.114705,0.15978567924363,0.87177277644483
16,200,7.11472,0.147109415505719,0.877885776595281
16,200,7.114735,0.134974888337159,0.883605392883711
16,200,7.11475,0.123351448441495,0.888962116631649
16,200,7.114765,0.112210420924356,0.893983799401221
16,200,7.11478,0.101524982216879,0.898695890071776
16,200,7.114795,0.0912700412078234,0.903121652368047
16,200,7.11481,0.0814221254163953,0.907282363749207
16,200,7.114825,0.0719592727361765,0.911197496744496
16,200,7.11484,0.0628609290538052,0.914884883913323
16,200,7.114855,0.0541078518435365,0.918360867653323
16,200,7.11487,0.0456820197143443,0.921640436068637
16,200,7.114885,0.0375665477913507,0.924737346074057
16,200,7.1149,0.0297456087366852,0.92766423485873
16,200,7.114915,0.0222043591756528,0.930432720763682
16,200,7.11493,0.0149288712598809,0.933053494556669
16,200,7.114945,0.00790606908797731,0.935536402010954
16,200,7.11496,0.00112366969521771,0.937890518621351
16,200,7.114975,-0.00542987168555553,0.940124217221928
16,200,7.11499,-0.0117654123624488,0.942245229193661
16,200,7.115005,-0.0178931692044827,0.944260699893495
16,200,7.11502,-0.0238227622046372,0.946177238872894
16,200,7.115035,-0.0295632548361707,0.948000965399704
16,200,7.11505,-0.0351231914353602,0.949737549745607
16,200,7.115065,-0.040510631835325,0.951392250657271
16,200,7.11508,-0.0457331834564999,0.952969949385977
16,200,7.115095,-0.0507980310471678,0.95447518061323
16,200,7.11511,-0.0557119642546421,0.955912160576147
16,200,7.115125,-0.0604814031914526,0.957284812664334
16,200,7.11514,-0.0651124221518199,0.958596790733687
16,200,7.115155,-0.069610771623095,0.959851500357654
16,200,7.11517,-0.0739818987200311,0.961052118212687
16,200,7.115185,-0.0782309661646209,0.962201609775983
16,200,7.1152,-0.0823628699252629,0.963302745495849
16,200,7.115215,-0.0863822556139902,0.964358115577261
16,200,7.11523,-0.0902935337418653,0.965370143513322
16,200,7.115245,-0.0941008939157137,0.966341098477952
16,200,7.11526,-0.0978083180566202,0.967273106684762
16,200,7.115275,-0.101419592717822,0.968168161807533
16,200,7.11529,-0.104938320565102,0.969028134546268
16,200,7.115305,-0.108367931085289,0.969854781416559
16,200,7.11532,-0.111711690580515,0.970649752831674
16,200,7.115335,-0.114972711496314,0.971414600538915
16,200,7.11535,-0.118153961143014,0.972150784469596
16,200,7.115365,-0.121258269841075,0.972859679050491
16,200,7.11538,-0.124288338544243,0.973542579026268
16,200,7.115395,-0.127246745970089,0.974200704832954
16,200,7.11541,-0.130135955279553,0.97483520756214
16,200,7.115425,-0.132958320331176,0.975447173549053
16,200,7.11544,-0.13571609154631,0.976037628617377
16,200,7.115455,-0.138411421408052,0.976607542008341
16,200,7.11547,-0.14104636962189,0.977157830020667
16,200,7.115485,-0.143622907960584,0.977689359384777
16,200,7.1155,-0.146142924815752,0.978202950392994
16,200,7.115515,-0.148608229475103,0.978699379805116
16,200,7.11553,-0.151020556143683,0.979179383547275
16,200,7.115545,-0.15338156773,0.979643659221132
16,200,7.11556,-0.15569285940672,0.980092868437095
16,200,7.115575,-0.157955961965739,0.980527638986243
16,200,7.11559,-0.160172344979099,0.980948566862999
16,200,7.115605,-0.162343419779339,0.981356218150127
16,200,7.11562,-0.164470542269193,0.981751130776207
16,200,7.115635,-0.166555015575001,0.982133816155825
16,200,7.11565,-0.168598092549378,0.982504760720399
16,200,7.115665,-0.170600978137083,0.982864427348584
16,200,7.11568,-0.172564831609437,0.98321325670304
16,200,7.115695,-0.174490768677281,0.983551668480711
16,200,7.11571,-0.176379863489502,0.983880062582787
16,200,7.115725,-0.178233150523535,0.984198820210046
16,200,7.11574,-0.180051626376468,0.984508304889166
16,200,7.115755,-0.181836251459758,0.984808863434464
16,200,7.11577,-0.183587951606271,0.985100826850014
16,200,7.115785,-0.185307619592464,0.98538451117593
16,200,7.1158,-0.18699611658305,0.985660218283047
16,200,7.115815,-0.188654273501005,0.985928236619242
16,200,7.11583,-0.190282892327352,0.986188841910725
16,200,7.115845,-0.191882747336361,0.986442297821568
16,200,7.11586,-0.193454586267863,0.98668885657396
16,200,7.115875,-0.194999131441975,0.986928759532072
16,200,7.11589,-0.196517080818037,0.987162237751701
16,200,7.115905,-0.19800910900191,0.987389512498087
16,200,7.11592,-0.199475868204905,0.987610795734041
16,200,7.115935,-0.200917989155512,0.987826290580056
16,200,7.11595,-0.202336081967666,0.988036191748403
16,200,7.115965,-0.203730736967821,0.988240685952783
16,200,7.11598,-0.205102525482867,0.988439952295136
16,200,7.115995,-0.206452000590992,0.988634162630968
16,200,7.11601,-0.207779697837865,0.988823481914617
16,200,7.116025,-0.209086135919255,0.989008068525605
16,200,7.11604,-0.210371817332529,0.989188074577309
16,200,7.116055,-0.211637228998621,0.989363646209035
16,200,7.11607,-0.212882842855438,0.989534923862415
16,200,7.116085,-0.214109116424991,0.989702042543204
16,200,7.1161,-0.215316493354406,0.989865132069135
16,200,7.116115,-0.216505403934477,0.990024317305029
16,200,7.11613,-0.217676265593732,0.990179718385449
16,200,7.116145,-0.218829483371772,0.990331450925977
16,200,7.11616,-0.219965450371782,0.990479626223625
16,200,7.116175,-0.221084548193755,0.99062435144706
16,200,7.11619,-0.222187147348789,0.99076572981717
16,200,7.116205,-0.223273607655927,0.990903860778584
16,200,7.11622,-0.224344278622356,0.991038840162627
16,200,7.116235,-0.225399499807314,0.991170760342186
16,200,7.11625,-0.226439601171006,0.991299710378952
16,200,7.116265,-0.227464903409015,0.99142577616346
16,200,7.11628,-0.228475718272969,0.991549040548325
16,200,7.116295,-0.229472348877758,0.99166958347501
16,200,7.11631,-0.230455089996955,0.991787482094587
16,200,7.116325,-0.231424228345695,0.991902810882673
16,200,7.11634,-0.232380042852124,0.992015641748914
16,200,7.116355,-0.233322804918586,0.992126044141382
16,200,7.11637,-0.234252778671882,0.992234085146023
16,200,7.116385,-0.235170221204131,0.992339829581532
16,200,7.1164,-0.236075382803637,0.992443340089792
16,200,7.116415,-0.236968507177379,0.992544677222215
16,200,7.11643,-0.237849831664596,0.99264389952213
16,200,7.116445,-0.238719587441917,0.99274106360339
16,200,7.11646,-0.239577999721204,0.992836224225508
16,200,7.116475,-0.240425287939504,0.992929434365386
16,200,7.11649,-0.241261665941545,0.993020745285816
16,200,7.116505,-0.242087342156441,0.993110206601065
16,200,7.11652,-0.242902519766462,0.993197866339432
16,200,7.116535,-0.243707396870522,0.993283771003173
16,200,7.11655,-0.244502166641298,0.993367965625787
16,200,7.116565,-0.245287017476356,0.993450493826796
16,200,7.11658,-0.246062133144286,0.99353139786423
16,200,7.116595,-0.246827692925065,0.993610718684819
16,200,7.11661,-0.247583871745717,0.993688495972096
16,200,7.116625,-0.248330840310883,0.993764768192426
16,200,7.11664,-0.249068765228658,0.993839572639122
16,200,7.116655,-0.249797809132593,0.993912945474759
16,200,7.11667,-0.250518130798214,0.99398492177162
16,200,7.116685,-0.251229885256942,0.994055535550628
16,200,7.1167,-0.251933223904835,0.994124819818546
16,200,7.116715,-0.252628294608097,0.994192806603721
16,200,7.11673,-0.253315241805022,0.994259526990378
16,200,7.116745,-0.253994206604049,0.994325011151496
16,200,7.11676,-0.254665326878942,0.994389288380406
16,200,7.116775,-0.255328737360531,0.994452387121105
16,200,7.11679,-0.255984569725161,0.99451433499735
16,200,7.116805,-0.25663295268062,0.994575158840642
16,200,7.11682,-0.257274012048796,0.994634884717077
16,200,7.116835,-0.257907870845924,0.994693537953172
16,200,7.11685,-0.258534649359871,0.994751143160662
16,200,7.116865,-0.259154465224965,0.994807724260345
16,200,7.11688,-0.259767433494856,0.994863304505052
16,200,7.116895,-0.260373666712162,0.994917906501661
16,200,7.11691,-0.260973274976604,0.994971552232342
16,200,7.116925,-0.261566366010543,0.995024263074957
16,200,7.11694,-0.262153045222583,0.995076059822707
16,200,7.116955,-0.262733415769083,0.995126962703039
16,200,7.11697,-0.263307578613848,0.995176991395857
16,200,7.116985,-0.263875632585738,0.995226165051039
16,200,7.117,-0.264437674434727,0.99527450230533
